ts,ticker,strike,expiration,option_type,volume,oi,vol_oi,last_price,side,sentiment,notional,spot,conviction,signal,regime,is_sweep,sweep_side,sweep_notional,sweep_venues,macro_regime_tag
1777387364,QQQ,653.0,2026-04-28,call,1883,550.0,3.4,3.61,ASK,BULLISH,679763.0,655.9,LOW,MAGNET UP,POS,0,,,,SOFT
1777387364,QQQ,653.0,2026-04-29,put,2601,827.0,3.1,3.27,MID,NEUTRAL,850527.0,655.9,LOW,MAGNET UP,POS,0,,,,SOFT
1777387364,QQQ,655.0,2026-04-29,call,2828,754.0,3.8,5.0,ASK,BULLISH,1414000.0,655.9,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387364,QQQ,662.0,2026-04-29,call,7507,2528.0,3.0,1.84,BID,BEARISH,1381288.0,655.9,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387364,QQQ,660.0,2026-05-01,call,9880,7930.0,1.2,5.21,ASK,BULLISH,5147480.0,655.9,HIGH,MAGNET UP,POS,0,,,,SOFT
1777387364,QQQ,657.0,2026-05-08,put,3406,516.0,6.6,10.68,ASK,BEARISH,3637608.0,655.9,LOW,MAGNET UP,POS,0,,,,SOFT
1777387364,SPY,700.0,2026-04-29,put,16707,5265.0,3.2,0.68,BID,BULLISH,1136076.0,710.52,MEDIUM,MAGNET FADE,NEG,0,,,,SOFT
1777387364,SPY,709.0,2026-04-29,put,6039,1554.0,3.9,2.62,ASK,BEARISH,1582218.0,710.52,MEDIUM,MAGNET FADE,NEG,0,,,,SOFT
1777387364,SPY,715.0,2026-04-29,call,9130,3025.0,3.0,1.33,ASK,BULLISH,1214290.0,710.52,MEDIUM,MAGNET FADE,NEG,0,,,,SOFT
1777387364,SPY,724.0,2026-04-30,put,626,79.0,7.9,13.55,MID,NEUTRAL,848230.0,710.52,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777387364,SPY,721.0,2026-05-01,put,1769,506.0,3.5,11.31,MID,NEUTRAL,2000739.0,710.52,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777387364,SPY,725.0,2026-05-01,put,2819,929.0,3.0,15.36,ASK,BEARISH,4329984.0,710.52,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777387364,SPY,699.0,2026-05-04,call,1533,512.0,3.0,14.58,ASK,BULLISH,2235114.0,710.52,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777387364,SPX,7110.0,2026-04-28,call,1067,361.0,3.0,25.9,ASK,BULLISH,2763530.0,7128.45,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387364,DIA,491.0,2026-05-15,put,538,17.0,31.6,6.2,ASK,BEARISH,333560.0,491.695,LOW,MAGNET UP,POS,0,,,,SOFT
1777387365,GLD,419.0,2026-05-08,put,2028,77.0,26.3,6.66,MID,NEUTRAL,1350648.0,419.14,MEDIUM,MAGNET FADE,NEG,0,,,,SOFT
1777387395,NVDA,205.0,2026-04-29,put,19117,6169.0,3.1,1.03,MID,NEUTRAL,1969051.0,210.6,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387395,NVDA,210.0,2026-05-01,put,13348,10324.0,1.3,4.1,BID,BULLISH,5472680.0,210.6,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387395,GOOG,370.0,2026-05-01,put,1162,137.0,8.5,23.44,ASK,BEARISH,2723728.0,349.39,LOW,PINNING,POS,0,,,,SOFT
1777387395,GOOGL,342.5,2026-05-01,put,2537,762.0,3.3,5.8,BID,BULLISH,1471460.0,351.78,LOW,MAGNET UP,POS,0,,,,SOFT
1777387449,AVGO,410.0,2026-04-29,call,1204,366.0,3.3,2.68,MID,NEUTRAL,322672.0,401.3251,LOW,MAGNET UP,POS,0,,,,SOFT
1777387449,TSLA,360.0,2026-04-29,put,12076,4024.0,3.0,0.77,ASK,BEARISH,929852.0,375.005,LOW,MAGNET UP,POS,0,,,,SOFT
1777387449,TSLA,362.5,2026-04-29,put,5491,1556.0,3.5,1.07,ASK,BEARISH,587537.0,375.005,LOW,MAGNET UP,POS,0,,,,SOFT
1777387449,TSLA,365.0,2026-04-29,put,12539,3595.0,3.5,1.49,MID,NEUTRAL,1868311.0,375.005,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387449,TSLA,400.0,2026-04-29,call,30838,10133.0,3.0,0.31,BID,BEARISH,955978.0,375.005,LOW,MAGNET UP,POS,0,,,,SOFT
1777387449,TSLA,377.5,2026-05-01,put,7036,2597.0,2.7,8.7,ASK,BEARISH,6121320.0,375.005,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387449,TSLA,385.0,2026-05-01,put,3851,1755.0,2.2,13.7,ASK,BEARISH,5275870.0,375.005,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387449,TSLA,395.0,2026-05-01,put,2446,1266.0,1.9,21.69,ASK,BEARISH,5305374.0,375.005,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387449,TSLA,400.0,2026-05-01,put,2097,2539.0,0.8,25.6,BID,BULLISH,5368320.0,375.005,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387449,TSLA,375.0,2026-05-04,put,1704,549.0,3.1,8.3,BID,BULLISH,1414320.0,375.005,LOW,MAGNET UP,POS,0,,,,SOFT
1777387450,AMD,325.0,2026-05-01,put,4232,2620.0,1.6,12.7,BID,BULLISH,5374640.0,319.23,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387450,AMD,285.0,2026-05-22,put,1031,197.0,5.2,8.71,MID,NEUTRAL,898001.0,319.23,LOW,MAGNET UP,POS,0,,,,SOFT
1777387450,MU,502.5,2026-05-01,put,514,174.0,3.0,24.05,MID,NEUTRAL,1236170.0,497.035,LOW,MAGNET UP,POS,0,,,,SOFT
1777387450,MU,507.5,2026-05-01,call,1140,367.0,3.1,15.6,ASK,BULLISH,1778400.0,497.035,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387450,MU,445.0,2026-05-08,put,630,174.0,3.6,9.97,MID,NEUTRAL,628110.0,497.035,LOW,MAGNET UP,POS,0,,,,SOFT
1777387450,WMT,126.0,2026-05-15,put,5549,282.0,19.7,2.3,ASK,BEARISH,1276270.0,127.88,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387480,MSTR,162.5,2026-05-01,call,889,289.0,3.1,4.9,MID,NEUTRAL,435610.0,161.4261,LOW,MAGNET UP,POS,0,,,,SOFT
1777387507,SPY,675.0,2026-05-15,put,420,85636.0,,2.13,NEUTRAL,NEUTRAL,89290.0,710.52,SWEEP,MAGNET FADE,NEG,1,NEUTRAL,89290.0,6.0,SOFT
1777387510,SOFI,17.5,2026-05-22,put,3416,1150.0,3.0,0.9,MID,NEUTRAL,307440.0,18.5,LOW,MAGNET UP,POS,0,,,,SOFT
1777387655,SPX,6950.0,2026-04-29,put,5075,1350.0,3.8,1.15,ASK,BEARISH,583625.0,7124.93,LOW,MAGNET UP,POS,0,,,,SOFT
1777387655,SPX,7200.0,2026-05-01,call,3346,11495.0,0.3,20.8,BID,BEARISH,6959680.0,7124.93,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387655,SPX,7300.0,2026-05-06,call,1622,364.0,4.5,8.04,BID,BEARISH,1304088.0,7124.93,LOW,MAGNET UP,POS,0,,,,SOFT
1777387737,IWM,261.0,2026-05-15,put,54059,21335.0,2.5,1.89,MID,NEUTRAL,10217151.0,273.59,MEDIUM,MAGNET FADE,NEG,0,,,,SOFT
1777387737,IWM,263.0,2026-05-15,put,56061,81244.0,0.7,2.22,BID,BULLISH,12445542.0,273.59,MEDIUM,MAGNET FADE,NEG,0,,,,SOFT
1777387737,QQQ,649.0,2026-04-28,put,12801,4045.0,3.2,0.24,BID,BULLISH,307224.0,655.68,LOW,MAGNET UP,POS,0,,,,SOFT
1777387737,QQQ,648.0,2026-04-29,put,1481,496.0,3.0,1.98,ASK,BEARISH,293238.0,655.68,LOW,MAGNET UP,POS,0,,,,SOFT
1777387737,QQQ,656.0,2026-05-08,put,2045,211.0,9.7,10.35,ASK,BEARISH,2116575.0,655.68,LOW,MAGNET UP,POS,0,,,,SOFT
1777387737,SPY,710.0,2026-04-29,call,6014,1464.0,4.1,3.56,ASK,BULLISH,2140984.0,710.41,MEDIUM,MAGNET FADE,NEG,0,,,,SOFT
1777387737,SPY,701.0,2026-05-01,call,4248,2063.0,2.1,11.83,BID,BEARISH,5025384.0,710.41,MEDIUM,MAGNET FADE,NEG,0,,,,SOFT
1777387737,SPY,710.0,2026-05-01,put,10477,7904.0,1.3,5.25,ASK,BEARISH,5500425.0,710.41,MEDIUM,MAGNET FADE,NEG,0,,,,SOFT
1777387737,SPY,720.0,2026-05-04,put,4190,1349.0,3.1,11.57,ASK,BEARISH,4847830.0,710.41,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777387737,SPY,704.0,2026-05-08,call,2778,874.0,3.2,12.36,BID,BEARISH,3433608.0,710.41,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777387737,SPY,712.0,2026-05-08,put,4769,1379.0,3.5,8.24,BID,BULLISH,3929656.0,710.41,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777387738,NDX,26700.0,2026-04-28,put,548,62.0,8.8,11.2,ASK,BEARISH,613760.0,27294.33,LOW,PINNING,POS,0,,,,SOFT
1777387738,AAPL,272.5,2026-04-29,put,1847,595.0,3.1,2.7,BID,BULLISH,498690.0,271.3801,LOW,MAGNET UP,POS,0,,,,SOFT
1777387738,AAPL,277.5,2026-04-29,call,15712,5162.0,3.0,0.46,MID,NEUTRAL,722752.0,271.3801,LOW,MAGNET UP,POS,0,,,,SOFT
1777387738,GOOG,330.0,2026-05-01,call,3010,2044.0,1.5,22.04,BID,BEARISH,6634040.0,349.22,MEDIUM,PINNING,POS,0,,,,SOFT
1777387738,TSLA,362.5,2026-04-29,call,1169,396.0,3.0,13.4,ASK,BULLISH,1566460.0,375.005,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777387797,AVGO,402.5,2026-04-29,call,560,56.0,10.0,5.22,MID,NEUTRAL,292320.0,400.228,LOW,MAGNET UP,POS,0,,,,SOFT
1777387797,AMD,322.5,2026-05-01,put,3308,1109.0,3.0,11.43,BID,BULLISH,3781044.0,319.335,LOW,MAGNET UP,POS,0,,,,SOFT
1777387797,MU,500.0,2026-05-15,call,1646,9744.0,0.2,33.3,MID,NEUTRAL,5481180.0,495.37,LOW,MAGNET UP,POS,0,,,,SOFT
1777387827,SPX,7105.0,2026-04-28,call,624,209.0,3.0,27.5,BID,BEARISH,1716000.0,7121.42,LOW,MAGNET UP,POS,0,,,,HARD
1777387827,SPX,7160.0,2026-04-29,call,1058,358.0,3.0,12.6,BID,BEARISH,1333080.0,7121.42,LOW,MAGNET UP,POS,0,,,,HARD
1777387889,RIVN,27.0,2026-09-18,call,5680,1557.0,3.6,0.53,MID,NEUTRAL,301040.0,16.05,LOW,MAGNET UP,POS,0,,,,HARD
1777387889,CMG,30.0,2026-05-01,put,17776,1369.0,13.0,0.46,MID,NEUTRAL,817696.0,33.1575,MEDIUM,MAGNET FADE,NEG,0,,,,HARD
1777387889,CMG,30.5,2026-05-01,put,4788,173.0,27.7,0.58,MID,NEUTRAL,277704.0,33.1575,LOW,MAGNET FADE,NEG,0,,,,HARD
1777387921,QQQ,655.0,2026-04-28,put,314,7837.0,,2.37,NEUTRAL,NEUTRAL,71195.0,655.68,SWEEP,MAGNET UP,POS,1,NEUTRAL,71195.0,13.0,HARD
1777387951,SPX,7015.0,2026-04-29,put,997,325.0,3.1,5.0,ASK,BEARISH,498500.0,7118.55,LOW,MAGNET UP,POS,0,,,,HARD
1777387951,SPX,7070.0,2026-04-29,put,947,314.0,3.0,13.7,ASK,BEARISH,1297390.0,7118.55,LOW,MAGNET UP,POS,0,,,,HARD
1777387951,SPX,7090.0,2026-04-29,put,810,263.0,3.1,18.1,ASK,BEARISH,1466100.0,7118.55,LOW,MAGNET UP,POS,0,,,,HARD
1777387951,SPX,7110.0,2026-04-29,put,985,328.0,3.0,25.26,ASK,BEARISH,2488110.0,7118.55,LOW,MAGNET UP,POS,0,,,,HARD
1777388075,QQQ,656.0,2026-04-30,put,1713,556.0,3.1,6.79,BID,BULLISH,1163127.0,654.35,LOW,MAGNET UP,POS,0,,,,SOFT
1777388075,QQQ,657.0,2026-04-30,put,1934,635.0,3.0,7.4,BID,BULLISH,1431160.0,654.35,LOW,MAGNET UP,POS,0,,,,SOFT
1777388075,QQQ,658.0,2026-05-01,call,2280,758.0,3.0,5.53,ASK,BULLISH,1260840.0,654.35,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777388075,QQQ,656.0,2026-05-04,call,628,112.0,5.6,7.57,ASK,BULLISH,475396.0,654.35,LOW,MAGNET UP,POS,0,,,,SOFT
1777388075,QQQ,656.0,2026-05-08,call,2137,567.0,3.8,9.91,ASK,BULLISH,2117767.0,654.35,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777388075,SPY,708.0,2026-04-28,call,6533,2183.0,3.0,2.42,MID,NEUTRAL,1580986.0,709.59,MEDIUM,MAGNET FADE,NEG,0,,,,SOFT
1777388075,NDX,26500.0,2026-04-28,put,1149,372.0,3.1,4.3,BID,BULLISH,494070.0,27294.33,LOW,PINNING,POS,0,,,,SOFT
1777388075,NDX,27150.0,2026-04-28,call,518,15.0,34.5,7.15,ASK,BULLISH,370370.0,27294.33,LOW,PINNING,POS,0,,,,SOFT
1777388137,MSFT,425.0,2026-05-01,call,3467,6178.0,0.6,15.25,BID,BEARISH,5287175.0,425.85,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777388137,GOOGL,340.0,2026-06-05,call,3704,8471.0,0.4,23.25,ASK,BULLISH,8611800.0,350.88,HIGH,MAGNET UP,POS,0,,,,SOFT
1777388137,TSLA,350.0,2026-05-06,put,1273,390.0,3.3,2.18,BID,BULLISH,277514.0,374.28,LOW,MAGNET UP,POS,0,,,,SOFT
1777388137,TSLA,390.0,2026-05-08,put,2619,940.0,2.8,21.31,ASK,BEARISH,5581089.0,374.28,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777388137,MU,450.0,2026-06-18,put,5482,3058.0,1.8,36.17,ASK,BEARISH,19828394.0,488.5,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777388137,MU,460.0,2026-06-18,put,5298,2002.0,2.6,40.38,ASK,BEARISH,21393324.0,488.5,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777388167,QQQ,654.0,2026-04-28,put,389,5494.0,,1.6,NEUTRAL,NEUTRAL,66854.0,654.35,SWEEP,MAGNET UP,POS,1,NEUTRAL,66854.0,6.0,SOFT
1777388198,SPX,7115.0,2026-04-29,put,693,230.0,3.0,24.85,ASK,BEARISH,1722105.0,7120.18,LOW,MAGNET UP,POS,0,,,,SOFT
1777388198,SPX,7130.0,2026-04-29,put,1015,342.0,3.0,31.3,BID,BULLISH,3176950.0,7120.18,LOW,MAGNET UP,POS,0,,,,SOFT
1777388198,SNDK,700.0,2026-07-17,call,1505,1574.0,1.0,349.0,MID,NEUTRAL,52524500.0,980.91,LOW,MAGNET UP,POS,0,,,,SOFT
1777388198,VIAV,43.0,2026-09-18,put,1242,1.0,1242.0,9.5,ASK,BEARISH,1179900.0,42.36,LOW,MAGNET UP,POS,0,,,,SOFT
1777388198,ASTS,90.0,2026-05-08,put,601,165.0,3.6,17.61,MID,NEUTRAL,1058361.0,72.92,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777388291,DECK,98.0,2026-05-08,call,558,187.0,3.0,9.0,MID,NEUTRAL,502200.0,105.99,LOW,MAGNET UP,POS,0,,,,SOFT
1777388348,SPX,7100.0,2026-04-28,call,1501,495.0,3.0,30.4,ASK,BULLISH,4563040.0,7124.58,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777388348,SPX,7035.0,2026-04-30,put,713,241.0,3.0,17.22,ASK,BEARISH,1227786.0,7124.58,LOW,MAGNET UP,POS,0,,,,SOFT
1777388411,SPY,711.0,2026-04-28,call,919,2181.0,,1.0,NEUTRAL,NEUTRAL,91900.0,709.59,SWEEP,MAGNET FADE,NEG,1,NEUTRAL,91900.0,4.0,SOFT
1777388442,QQQ,643.0,2026-04-29,put,3112,955.0,3.3,0.95,ASK,BEARISH,295640.0,656.11,LOW,MAGNET UP,POS,0,,,,SOFT
1777388442,QQQ,644.0,2026-04-29,put,3310,822.0,4.0,1.01,BID,BULLISH,334310.0,656.11,LOW,MAGNET UP,POS,0,,,,SOFT
1777388442,QQQ,650.0,2026-04-29,put,8147,2758.0,3.0,2.14,BID,BULLISH,1743458.0,656.11,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777388442,QQQ,652.0,2026-04-29,put,3785,1248.0,3.0,2.73,BID,BULLISH,1033305.0,656.11,LOW,MAGNET UP,POS,0,,,,SOFT
1777388442,QQQ,654.0,2026-05-08,put,3172,261.0,12.2,9.44,ASK,BEARISH,2994368.0,656.11,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777388442,SPY,706.0,2026-04-28,call,2412,740.0,3.3,4.74,BID,BEARISH,1143288.0,710.72,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777388442,SPY,698.0,2026-05-01,call,3410,1103.0,3.1,14.45,BID,BEARISH,4927450.0,710.72,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777388442,NDX,26750.0,2026-04-28,put,541,15.0,36.1,11.6,ASK,BEARISH,627560.0,27307.65,LOW,PINNING,POS,0,,,,SOFT
1777388442,NDX,27100.0,2026-04-28,call,527,7.0,75.3,19.2,MID,NEUTRAL,1011840.0,27307.65,MEDIUM,PINNING,POS,0,,,,SOFT
1777388473,NVDA,215.0,2026-05-29,call,5682,3762.0,1.5,9.0,MID,NEUTRAL,5113800.0,208.7,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777388473,NVDA,210.0,2026-06-18,call,3741,61795.0,0.1,14.05,MID,NEUTRAL,5256105.0,208.7,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777388473,NVDA,220.0,2026-06-18,call,5849,74534.0,0.1,9.55,BID,BEARISH,5585795.0,208.7,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777388530,META,617.5,2026-05-01,put,954,130.0,7.3,6.0,MID,NEUTRAL,572400.0,668.7605,LOW,MAGNET UP,POS,0,,,,HARD
1777388530,AMZN,250.0,2026-05-15,call,3444,34610.0,0.1,16.7,BID,BEARISH,5751480.0,260.12,MEDIUM,PINNING,POS,0,,,,HARD
1777388530,TSLA,377.5,2026-05-01,call,6101,2061.0,3.0,6.65,ASK,BULLISH,4057165.0,375.85,HIGH,MAGNET UP,POS,0,,,,HARD
1777388530,TSLA,377.5,2026-05-04,call,2229,476.0,4.7,7.85,ASK,BULLISH,1749765.0,375.85,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777388530,TSLA,397.5,2026-05-08,call,1080,354.0,3.1,4.15,BID,BEARISH,448200.0,375.85,LOW,MAGNET UP,POS,0,,,,HARD
1777388530,AMD,322.5,2026-05-08,call,500,26.0,19.2,15.58,BID,BEARISH,779000.0,320.59,LOW,MAGNET UP,POS,0,,,,HARD
1777388560,SMH,420.0,2026-09-18,put,756,240.0,3.1,22.7,ASK,BEARISH,1716120.0,487.995,LOW,MAGNET FADE,NEG,0,,,,HARD
1777388560,SMH,500.0,2026-09-18,put,1120,115.0,9.7,54.2,ASK,BEARISH,6070400.0,487.995,LOW,MAGNET FADE,NEG,0,,,,HARD
1777388560,UBER,75.0,2026-05-22,put,1856,101.0,18.4,3.7,ASK,BEARISH,686720.0,75.105,LOW,MAGNET UP,POS,0,,,,HARD
1777388591,SPX,7045.0,2026-04-28,put,6083,2042.0,3.0,0.45,ASK,BEARISH,273735.0,7128.88,LOW,MAGNET UP,POS,0,,,,HARD
1777388591,SPX,7080.0,2026-04-29,put,727,244.0,3.0,11.0,ASK,BEARISH,799700.0,7128.88,LOW,MAGNET UP,POS,0,,,,HARD
1777388591,GFS,65.0,2026-10-16,put,801,1.0,801.0,14.1,ASK,BEARISH,1129410.0,58.89,LOW,SUPPORT,POS,0,,,,HARD
1777388678,CMG,31.0,2026-05-01,call,985,296.0,3.3,2.89,MID,NEUTRAL,284665.0,33.215,LOW,MAGNET FADE,NEG,0,,,,HARD
1777388706,QQQ,656.0,2026-04-28,put,380,3169.0,,1.86,NEUTRAL,NEUTRAL,72031.0,656.11,SWEEP,MAGNET UP,POS,1,NEUTRAL,72031.0,11.0,HARD
1777388828,QQQ,660.0,2026-04-29,put,5377,1745.0,3.1,6.88,BID,BULLISH,3699376.0,656.11,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777388828,QQQ,656.0,2026-04-30,call,2052,689.0,3.0,5.75,ASK,BULLISH,1179900.0,656.11,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777388828,SPY,704.0,2026-04-29,put,5306,1738.0,3.1,1.17,BID,BULLISH,620802.0,710.72,LOW,MAGNET FADE,NEG,0,,,,HARD
1777388884,NDX,26650.0,2026-04-28,put,529,11.0,48.1,8.35,MID,NEUTRAL,441715.0,27259.37,LOW,PINNING,POS,0,,,,HARD
1777388885,NDX,26800.0,2026-04-28,put,525,53.0,9.9,28.0,ASK,BEARISH,1470000.0,27259.37,LOW,PINNING,POS,0,,,,HARD
1777388885,VIX,18.5,2026-06-17,call,1057,126.0,8.4,3.56,BID,BEARISH,376292.0,18.46,LOW,MAGNET FADE,NEG,0,,,,HARD
1777388885,AAPL,267.5,2026-04-29,put,6607,2195.0,3.0,0.72,BID,BULLISH,475704.0,271.8199,LOW,MAGNET UP,POS,0,,,,HARD
1777388885,AAPL,270.0,2026-05-01,call,8572,9753.0,0.9,6.31,ASK,BULLISH,5408932.0,271.8199,HIGH,MAGNET UP,POS,0,,,,HARD
1777388885,NVDA,200.0,2026-04-29,put,20339,6684.0,3.0,0.47,BID,BULLISH,955933.0,209.3069,LOW,MAGNET UP,POS,0,,,,HARD
1777388885,NVDA,215.0,2026-05-08,call,13140,11032.0,1.2,3.84,MID,NEUTRAL,5045760.0,209.3069,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777388885,META,710.0,2026-05-08,call,1155,354.0,3.3,12.79,ASK,BULLISH,1477245.0,667.34,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777388885,AVGO,400.0,2026-04-29,call,556,188.0,3.0,5.15,BID,BEARISH,286340.0,398.34,LOW,MAGNET UP,POS,0,,,,HARD
1777388885,TSLA,375.0,2026-05-11,call,538,78.0,6.9,12.63,ASK,BULLISH,679494.0,375.0751,LOW,MAGNET UP,POS,0,,,,HARD
1777388885,COIN,192.5,2026-05-01,call,517,151.0,3.4,6.15,ASK,BULLISH,317955.0,192.0,LOW,MAGNET UP,POS,0,,,,HARD
1777388885,AMD,280.0,2026-05-01,put,6913,2187.0,3.2,0.8,MID,NEUTRAL,553040.0,319.055,LOW,MAGNET UP,POS,0,,,,HARD
1777388885,PLTR,141.0,2026-06-05,call,527,71.0,7.4,11.82,ASK,BULLISH,622914.0,141.32,LOW,MAGNET UP,POS,0,,,,HARD
1777388885,PLTR,143.0,2026-06-05,call,542,23.0,23.6,10.77,ASK,BULLISH,583734.0,141.32,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777388970,MSTR,165.0,2026-05-01,call,3572,1168.0,3.1,3.64,BID,BEARISH,1300208.0,161.95,LOW,MAGNET UP,POS,0,,,,SOFT
1777388970,CIFR,16.0,2026-05-08,put,9347,642.0,14.6,1.12,MID,NEUTRAL,1046864.0,16.86,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777388970,CIFR,17.0,2026-05-08,put,9623,1636.0,5.9,1.62,BID,BULLISH,1558926.0,16.86,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777389052,DECK,97.0,2026-05-08,call,704,192.0,3.7,9.92,MID,NEUTRAL,698368.0,106.46,LOW,MAGNET UP,POS,0,,,,SOFT
1777389052,SPOT,450.0,2026-05-15,call,501,64.0,7.8,10.2,BID,BEARISH,511020.0,428.46,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777389192,SPY,724.0,2026-05-04,put,833,185.0,4.5,14.3,ASK,BEARISH,1191190.0,710.6099,LOW,MAGNET FADE,NEG,0,,,,HARD
1777389192,NVDA,205.0,2026-06-05,call,4264,2276.0,1.9,14.5,BID,BEARISH,6182800.0,209.9301,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777389192,AVGO,380.0,2026-05-11,put,693,13.0,53.3,7.5,MID,NEUTRAL,519750.0,398.045,LOW,MAGNET UP,POS,0,,,,HARD
1777389192,TSLA,380.0,2026-05-04,call,2471,826.0,3.0,7.0,BID,BEARISH,1729700.0,375.0751,LOW,MAGNET UP,POS,0,,,,HARD
1777389192,UNH,365.0,2026-05-01,put,565,4.0,141.2,5.0,MID,NEUTRAL,282500.0,364.5,LOW,MAGNET UP,POS,0,,,,HARD
1777389273,MU,530.0,2026-05-01,call,6381,2531.0,2.5,8.0,MID,NEUTRAL,5104800.0,496.3314,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777389273,MU,500.0,2026-06-18,call,959,14151.0,0.1,57.4,ASK,BULLISH,5504660.0,496.3314,MEDIUM,MAGNET UP,POS,0,,,,HARD
1777389304,SMH,495.0,2026-05-01,call,1892,497.0,3.8,6.65,ASK,BULLISH,1258180.0,487.0,LOW,MAGNET FADE,NEG,0,,,,HARD
1777389304,SMH,390.0,2026-06-18,call,549,1302.0,0.4,102.48,BID,BEARISH,5626152.0,487.0,LOW,MAGNET FADE,NEG,0,,,,HARD
1777389304,HOOD,82.0,2026-05-01,call,2126,603.0,3.5,3.91,MID,NEUTRAL,831266.0,82.21,LOW,MAGNET UP,POS,0,,,,HARD
1777389331,TSLA,375.0,2026-05-15,put,67,3810.0,,12.85,NEUTRAL,NEUTRAL,86095.0,376.97622,SWEEP,MAGNET UP,POS,1,NEUTRAL,86095.0,1.0,HARD
1777389386,TGT,115.0,2026-07-17,put,1695,403.0,4.2,3.35,MID,NEUTRAL,567825.0,129.25,LOW,MAGNET UP,POS,0,,,,SOFT
1777389525,IWM,275.0,2026-04-29,call,2620,854.0,3.1,1.15,ASK,BULLISH,301300.0,273.965,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777389525,QQQ,651.0,2026-04-28,call,1648,517.0,3.2,5.16,ASK,BULLISH,850368.0,655.74,LOW,MAGNET UP,POS,0,,,,SOFT
1777389525,QQQ,651.0,2026-04-29,call,1398,437.0,3.2,7.34,ASK,BULLISH,1026132.0,655.74,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777389525,SPY,705.0,2026-05-04,call,1892,625.0,3.0,9.95,ASK,BULLISH,1882540.0,710.6,LOW,MAGNET FADE,NEG,0,,,,SOFT
1777389606,WMT,129.0,2026-05-15,call,1011,306.0,3.3,2.73,ASK,BULLISH,276003.0,128.4,LOW,MAGNET UP,POS,0,,,,SOFT
1777389606,KO,72.5,2026-10-16,put,1618,497.0,3.3,1.59,ASK,BEARISH,257262.0,79.89,LOW,PINNING,POS,0,,,,SOFT
1777389637,VIAV,55.0,2026-06-18,call,1594,194.0,8.2,2.65,ASK,BULLISH,422410.0,42.79,LOW,MAGNET UP,POS,0,,,,SOFT
1777389637,IREN,42.5,2026-05-08,put,3755,755.0,5.0,3.3,MID,NEUTRAL,1239150.0,44.43,LOW,MAGNET UP,POS,0,,,,SOFT
1777389637,IREN,44.5,2026-05-08,put,3794,75.0,50.6,4.36,ASK,BEARISH,1654184.0,44.43,MEDIUM,MAGNET UP,POS,0,,,,SOFT
1777389661,AAPL,270.0,2026-05-15,call,150,28699.0,,7.85,NEUTRAL,NEUTRAL,117750.0,271.2,SWEEP,MAGNET UP,POS,1,NEUTRAL,117750.0,14.0,SOFT
