ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-03-31 15:58:00+00:00,33,95,16253,325.25,325.405,325.21,325.25,1477,TSM
2026-03-31 15:59:00+00:00,33,95,16253,325.19,325.31,325.0,325.06,327,TSM
2026-03-31 15:59:00+00:00,33,95,10996,318.14,318.605,318.14,318.5,1750,MU
2026-03-31 16:00:00+00:00,33,95,10996,318.63,319.54,318.62,319.28,1865,MU
2026-03-31 16:00:00+00:00,33,95,16253,325.015,325.02,324.7,324.93,862,TSM
2026-03-31 16:01:00+00:00,33,95,16253,325.015,325.5,325.01,325.5,726,TSM
2026-03-31 16:01:00+00:00,33,95,10996,319.4,320.1,319.39,320.1,903,MU
2026-03-31 16:02:00+00:00,33,95,16253,325.52,325.69,325.515,325.515,1059,TSM
2026-03-31 16:02:00+00:00,33,95,10996,320.3,321.43,320.3,321.04,2112,MU
2026-03-31 16:03:00+00:00,33,95,16253,325.36,325.41,325.27,325.41,1081,TSM
2026-03-31 16:03:00+00:00,33,95,10996,321.04,321.39,319.875,319.95,3575,MU
2026-03-31 16:04:00+00:00,33,95,10996,319.92,320.93,319.92,320.93,1349,MU
2026-03-31 16:04:00+00:00,33,95,16253,325.27,325.28,325.2,325.2,293,TSM
2026-03-31 16:05:00+00:00,33,95,16253,325.26,325.5,325.26,325.5,671,TSM
2026-03-31 16:05:00+00:00,33,95,10996,320.82,321.81,320.7,321.78,1477,MU
2026-03-31 16:06:00+00:00,33,95,16253,325.45,325.73,325.45,325.7,273,TSM
2026-03-31 16:06:00+00:00,33,95,10996,321.83,322.91,321.83,322.91,4409,MU
2026-03-31 16:07:00+00:00,33,95,16253,325.67,325.86,325.51,325.63,318,TSM
2026-03-31 16:07:00+00:00,33,95,10996,322.82,323.33,322.725,322.95,3678,MU
2026-03-31 16:08:00+00:00,33,95,10996,322.65,323.33,322.58,322.94,1046,MU
2026-03-31 16:08:00+00:00,33,95,16253,325.61,325.75,325.6,325.75,581,TSM
2026-03-31 16:09:00+00:00,33,95,16253,325.68,325.86,325.68,325.86,341,TSM
2026-03-31 16:09:00+00:00,33,95,10996,322.88,323.165,322.87,323.08,715,MU
2026-03-31 16:10:00+00:00,33,95,16253,325.88,325.88,325.35,325.35,326,TSM
2026-03-31 16:10:00+00:00,33,95,10996,323.115,323.24,322.64,322.87,1907,MU
2026-03-31 16:11:00+00:00,33,95,16253,325.41,325.41,325.125,325.25,887,TSM
2026-03-31 16:11:00+00:00,33,95,10996,322.855,323.11,322.65,323.01,6085,MU
2026-03-31 16:12:00+00:00,33,95,16253,325.24,325.24,324.96,325.11,436,TSM
2026-03-31 16:12:00+00:00,33,95,10996,323.14,323.14,322.5,322.595,3730,MU
2026-03-31 16:13:00+00:00,33,95,10996,322.595,323.76,322.465,323.62,2093,MU
2026-03-31 16:13:00+00:00,33,95,16253,325.08,325.24,325.08,325.24,995,TSM
2026-03-31 16:14:00+00:00,33,95,16253,325.21,325.5,325.17,325.46,1004,TSM
2026-03-31 16:14:00+00:00,33,95,10996,323.64,324.225,323.64,323.86,2902,MU
2026-03-31 16:15:00+00:00,33,95,10996,323.86,324.03,323.595,323.86,2785,MU
2026-03-31 16:15:00+00:00,33,95,16253,325.51,325.71,325.51,325.66,1165,TSM
2026-03-31 16:16:00+00:00,33,95,16253,325.71,325.99,325.68,325.8,345,TSM
2026-03-31 16:16:00+00:00,33,95,10996,323.79,324.27,323.32,323.47,2996,MU
2026-03-31 16:17:00+00:00,33,95,16253,325.67,325.87,325.67,325.87,292,TSM
2026-03-31 16:17:00+00:00,33,95,10996,323.53,324.235,323.49,323.81,2336,MU
2026-03-31 16:18:00+00:00,33,95,10996,323.8,323.92,323.36,323.5,1461,MU
2026-03-31 16:18:00+00:00,33,95,16253,325.8,325.835,325.76,325.81,222,TSM
2026-03-31 16:19:00+00:00,33,95,10996,323.52,323.545,323.01,323.14,1720,MU
2026-03-31 16:19:00+00:00,33,95,16253,325.8,326.18,325.77,326.18,353,TSM
2026-03-31 16:20:00+00:00,33,95,10996,323.08,323.57,323.08,323.5,3646,MU
2026-03-31 16:20:00+00:00,33,95,16253,326.14,326.14,326.03,326.1,51,TSM
2026-03-31 16:21:00+00:00,33,95,10996,323.76,324.38,323.51,324.075,2414,MU
2026-03-31 16:21:00+00:00,33,95,16253,326.1,326.18,325.89,326.01,931,TSM
2026-03-31 16:22:00+00:00,33,95,10996,323.83,323.845,323.13,323.13,3030,MU
2026-03-31 16:22:00+00:00,33,95,16253,325.96,325.96,325.74,325.74,474,TSM
2026-03-31 16:23:00+00:00,33,95,16253,325.65,325.86,325.6,325.86,908,TSM
2026-03-31 16:23:00+00:00,33,95,10996,323.11,323.225,322.88,323.01,3356,MU
2026-03-31 16:24:00+00:00,33,95,16253,325.85,326.24,325.825,326.22,597,TSM
2026-03-31 16:24:00+00:00,33,95,10996,323.125,324.01,323.1,324.01,1271,MU
2026-03-31 16:25:00+00:00,33,95,16253,326.31,326.445,326.285,326.285,472,TSM
2026-03-31 16:25:00+00:00,33,95,10996,323.95,324.14,323.61,324.14,721,MU
2026-03-31 16:26:00+00:00,33,95,10996,324.12,324.12,322.7,322.92,1254,MU
2026-03-31 16:26:00+00:00,33,95,16253,326.38,326.38,325.99,325.99,260,TSM
2026-03-31 16:27:00+00:00,33,95,16253,325.98,325.99,325.92,325.99,339,TSM
2026-03-31 16:27:00+00:00,33,95,10996,322.95,323.69,322.93,323.64,491,MU
2026-03-31 16:28:00+00:00,33,95,16253,325.88,325.99,325.84,325.99,572,TSM
2026-03-31 16:28:00+00:00,33,95,10996,323.47,323.71,323.42,323.7,185,MU
2026-03-31 16:29:00+00:00,33,95,16253,325.99,325.99,325.92,325.945,775,TSM
2026-03-31 16:29:00+00:00,33,95,10996,323.68,323.68,323.465,323.52,426,MU
2026-03-31 16:30:00+00:00,33,95,10996,323.46,323.645,323.25,323.36,996,MU
2026-03-31 16:30:00+00:00,33,95,16253,325.93,325.94,325.755,325.94,467,TSM
2026-03-31 16:31:00+00:00,33,95,16253,325.83,325.97,325.83,325.95,382,TSM
2026-03-31 16:31:00+00:00,33,95,10996,323.34,323.88,323.22,323.83,1727,MU
2026-03-31 16:32:00+00:00,33,95,16253,325.84,325.84,325.72,325.74,427,TSM
2026-03-31 16:32:00+00:00,33,95,10996,323.65,323.74,323.0,323.15,369,MU
2026-03-31 16:33:00+00:00,33,95,16253,325.77,326.04,325.765,326.02,1481,TSM
2026-03-31 16:33:00+00:00,33,95,10996,323.23,323.655,323.23,323.44,405,MU
2026-03-31 16:34:00+00:00,33,95,16253,326.02,326.045,325.98,326.03,98,TSM
2026-03-31 16:34:00+00:00,33,95,10996,323.44,323.72,323.44,323.72,799,MU
2026-03-31 16:35:00+00:00,33,95,16253,325.99,326.06,325.87,325.96,334,TSM
2026-03-31 16:35:00+00:00,33,95,10996,323.7,323.93,323.2,323.32,2500,MU
2026-03-31 16:36:00+00:00,33,95,16253,326.13,326.47,326.125,326.42,499,TSM
2026-03-31 16:36:00+00:00,33,95,10996,323.37,324.15,323.37,324.15,3710,MU
2026-03-31 16:37:00+00:00,33,95,10996,324.08,324.75,324.08,324.39,2289,MU
2026-03-31 16:37:00+00:00,33,95,16253,326.36,326.6,326.36,326.38,420,TSM
2026-03-31 16:38:00+00:00,33,95,10996,324.5,325.74,324.495,325.5,2588,MU
2026-03-31 16:38:00+00:00,33,95,16253,326.47,327.19,326.47,327.125,1289,TSM
2026-03-31 16:39:00+00:00,33,95,10996,325.51,326.5,325.51,326.5,2838,MU
2026-03-31 16:39:00+00:00,33,95,16253,327.16,327.81,327.16,327.81,769,TSM
2026-03-31 16:40:00+00:00,33,95,16253,327.74,329.0,327.64,329.0,13788,TSM
2026-03-31 16:40:00+00:00,33,95,10996,326.6,328.0,326.52,327.83,5692,MU
2026-03-31 16:41:00+00:00,33,95,16253,329.0,331.0,329.0,331.0,10529,TSM
2026-03-31 16:41:00+00:00,33,95,10996,327.78,329.22,327.57,329.22,7932,MU
2026-03-31 16:42:00+00:00,33,95,16253,330.86,332.11,330.0,332.09,5012,TSM
2026-03-31 16:42:00+00:00,33,95,10996,329.19,331.36,328.17,331.36,8120,MU
2026-03-31 16:43:00+00:00,33,95,16253,332.07,332.19,331.14,331.57,3745,TSM
2026-03-31 16:43:00+00:00,33,95,10996,331.54,332.22,330.42,331.4,9042,MU
2026-03-31 16:44:00+00:00,33,95,10996,331.55,331.74,330.0,331.38,6729,MU
2026-03-31 16:44:00+00:00,33,95,16253,331.67,331.67,330.87,331.22,4801,TSM
2026-03-31 16:45:00+00:00,33,95,10996,331.09,333.0,331.04,332.82,7706,MU
2026-03-31 16:45:00+00:00,33,95,16253,331.235,332.59,331.01,332.025,5000,TSM
2026-03-31 16:46:00+00:00,33,95,10996,332.66,332.66,329.925,331.25,7070,MU
2026-03-31 16:46:00+00:00,33,95,16253,332.06,332.06,330.83,331.165,2888,TSM
2026-03-31 16:47:00+00:00,33,95,16253,330.985,331.36,330.22,330.6,5646,TSM
2026-03-31 16:47:00+00:00,33,95,10996,331.08,331.86,330.13,330.13,15171,MU
2026-03-31 16:48:00+00:00,33,95,16253,330.41,330.41,329.5,330.23,3138,TSM
2026-03-31 16:48:00+00:00,33,95,10996,330.09,330.09,328.43,329.72,10267,MU
2026-03-31 16:49:00+00:00,33,95,10996,329.7,330.51,329.56,330.22,9509,MU
2026-03-31 16:49:00+00:00,33,95,16253,330.19,331.1,329.91,331.1,1690,TSM
2026-03-31 16:50:00+00:00,33,95,10996,330.26,331.5,330.14,331.17,10629,MU
2026-03-31 16:50:00+00:00,33,95,16253,331.055,332.38,331.055,331.96,2351,TSM
2026-03-31 16:51:00+00:00,33,95,16253,331.45,331.565,331.06,331.2,1234,TSM
2026-03-31 16:51:00+00:00,33,95,10996,331.165,331.165,329.91,329.91,5369,MU
2026-03-31 16:52:00+00:00,33,95,16253,330.895,330.92,330.16,330.29,1104,TSM
2026-03-31 16:52:00+00:00,33,95,10996,329.74,329.88,328.64,328.85,6077,MU
2026-03-31 16:53:00+00:00,33,95,10996,328.79,330.13,328.6,330.12,8034,MU
2026-03-31 16:53:00+00:00,33,95,16253,330.34,331.71,330.27,331.5,2524,TSM
2026-03-31 16:54:00+00:00,33,95,16253,331.485,331.855,331.35,331.68,1052,TSM
2026-03-31 16:54:00+00:00,33,95,10996,330.17,331.15,329.76,330.355,7133,MU
2026-03-31 16:55:00+00:00,33,95,16253,331.49,331.49,330.975,330.99,1948,TSM
2026-03-31 16:55:00+00:00,33,95,10996,330.4,330.445,329.605,329.8,4556,MU
2026-03-31 16:56:00+00:00,33,95,16253,331.04,331.06,330.6,330.74,984,TSM
2026-03-31 16:56:00+00:00,33,95,10996,329.75,329.85,329.0,329.37,5866,MU
2026-03-31 16:57:00+00:00,33,95,16253,331.03,331.17,330.425,330.775,1039,TSM
2026-03-31 16:57:00+00:00,33,95,10996,329.32,329.52,328.49,329.29,2369,MU
2026-03-31 16:58:00+00:00,33,95,10996,329.455,329.455,328.9,328.91,2151,MU
2026-03-31 16:58:00+00:00,33,95,16253,330.77,330.88,330.69,330.88,916,TSM
2026-03-31 16:59:00+00:00,33,95,16253,330.65,330.66,330.33,330.5,306,TSM
2026-03-31 16:59:00+00:00,33,95,10996,328.8,328.8,328.0,328.28,3594,MU
2026-03-31 17:00:00+00:00,33,95,10996,328.12,328.5,327.49,327.655,3167,MU
2026-03-31 17:00:00+00:00,33,95,16253,330.45,331.0,330.45,330.9,702,TSM
2026-03-31 17:01:00+00:00,33,95,16253,330.78,331.3,330.64,331.15,2450,TSM
2026-03-31 17:01:00+00:00,33,95,10996,327.65,328.34,327.49,328.02,3203,MU
2026-03-31 17:02:00+00:00,33,95,10996,327.84,329.53,327.6,329.53,4306,MU
2026-03-31 17:02:00+00:00,33,95,16253,331.15,331.635,331.15,331.62,702,TSM
2026-03-31 17:03:00+00:00,33,95,10996,329.6,331.11,329.4,330.8,2922,MU
2026-03-31 17:03:00+00:00,33,95,16253,331.59,332.115,331.59,331.98,1235,TSM
2026-03-31 17:04:00+00:00,33,95,10996,330.81,331.405,330.16,331.03,2952,MU
2026-03-31 17:04:00+00:00,33,95,16253,331.9,332.86,331.9,332.34,2576,TSM
2026-03-31 17:05:00+00:00,33,95,10996,330.64,330.7,328.985,329.53,10360,MU
2026-03-31 17:05:00+00:00,33,95,16253,332.34,332.34,331.33,331.55,1440,TSM
2026-03-31 17:06:00+00:00,33,95,16253,331.475,331.475,331.15,331.22,989,TSM
2026-03-31 17:06:00+00:00,33,95,10996,329.45,330.0,328.81,329.63,5702,MU
2026-03-31 17:07:00+00:00,33,95,16253,331.255,331.675,331.255,331.675,653,TSM
2026-03-31 17:07:00+00:00,33,95,10996,329.71,330.41,329.53,330.395,3070,MU
2026-03-31 17:08:00+00:00,33,95,16253,331.87,332.41,331.87,332.15,913,TSM
2026-03-31 17:08:00+00:00,33,95,10996,330.6,330.95,330.39,330.75,3487,MU
2026-03-31 17:09:00+00:00,33,95,16253,332.46,332.46,331.65,331.65,963,TSM
2026-03-31 17:09:00+00:00,33,95,10996,330.87,331.0,329.07,329.07,2278,MU
2026-03-31 17:10:00+00:00,33,95,16253,331.5,331.52,331.35,331.35,470,TSM
2026-03-31 17:10:00+00:00,33,95,10996,329.25,329.68,329.13,329.38,2850,MU
2026-03-31 17:11:00+00:00,33,95,16253,331.5,332.15,331.5,331.99,512,TSM
2026-03-31 17:11:00+00:00,33,95,10996,329.51,330.18,329.4,330.18,1733,MU
2026-03-31 17:12:00+00:00,33,95,16253,332.02,332.02,331.16,331.28,870,TSM
2026-03-31 17:12:00+00:00,33,95,10996,330.1,330.1,329.21,329.25,1642,MU
2026-03-31 17:13:00+00:00,33,95,10996,329.88,330.51,329.22,330.26,3036,MU
2026-03-31 17:13:00+00:00,33,95,16253,331.34,331.72,330.9,331.69,2220,TSM
2026-03-31 17:14:00+00:00,33,95,16253,331.83,331.96,331.76,331.96,1935,TSM
2026-03-31 17:14:00+00:00,33,95,10996,330.27,331.0,330.245,330.825,1722,MU
2026-03-31 17:15:00+00:00,33,95,16253,331.86,332.04,331.69,331.97,5512,TSM
2026-03-31 17:15:00+00:00,33,95,10996,330.735,330.96,330.42,330.9,1524,MU
2026-03-31 17:16:00+00:00,33,95,16253,331.94,332.44,331.94,332.13,1471,TSM
2026-03-31 17:16:00+00:00,33,95,10996,330.83,331.38,330.31,330.51,4386,MU
2026-03-31 17:17:00+00:00,33,95,10996,330.4,330.54,330.01,330.485,2267,MU
2026-03-31 17:17:00+00:00,33,95,16253,332.13,332.57,332.13,332.46,1193,TSM
2026-03-31 17:18:00+00:00,33,95,16253,332.435,332.435,332.13,332.23,387,TSM
2026-03-31 17:18:00+00:00,33,95,10996,330.41,331.35,330.34,330.81,1452,MU
2026-03-31 17:19:00+00:00,33,95,16253,331.97,332.53,331.97,332.53,439,TSM
2026-03-31 17:19:00+00:00,33,95,10996,330.65,331.24,330.25,331.23,2446,MU
2026-03-31 17:20:00+00:00,33,95,16253,332.4,332.48,332.1,332.27,682,TSM
2026-03-31 17:20:00+00:00,33,95,10996,330.97,331.05,330.22,330.22,2805,MU
2026-03-31 17:21:00+00:00,33,95,10996,330.63,330.84,330.11,330.11,2071,MU
2026-03-31 17:21:00+00:00,33,95,16253,332.43,332.77,332.43,332.66,3904,TSM
2026-03-31 17:22:00+00:00,33,95,16253,332.7,332.88,332.54,332.75,1444,TSM
2026-03-31 17:22:00+00:00,33,95,10996,330.02,330.45,330.02,330.24,993,MU
2026-03-31 17:23:00+00:00,33,95,10996,330.4,330.75,330.07,330.195,3520,MU
2026-03-31 17:23:00+00:00,33,95,16253,332.71,332.79,332.66,332.775,1442,TSM
2026-03-31 17:24:00+00:00,33,95,10996,330.195,330.25,329.88,329.88,1003,MU
2026-03-31 17:24:00+00:00,33,95,16253,332.75,332.85,332.65,332.68,2432,TSM
2026-03-31 17:25:00+00:00,33,95,16253,332.8,332.89,331.75,331.955,1745,TSM
2026-03-31 17:25:00+00:00,33,95,10996,329.85,329.9,328.55,328.86,2198,MU
2026-03-31 17:26:00+00:00,33,95,16253,331.89,331.89,331.58,331.58,1936,TSM
2026-03-31 17:26:00+00:00,33,95,10996,328.54,328.73,328.11,328.16,2303,MU
2026-03-31 17:27:00+00:00,33,95,16253,331.87,332.31,331.87,331.99,2439,TSM
2026-03-31 17:27:00+00:00,33,95,10996,328.1,329.13,328.1,329.05,4664,MU
2026-03-31 17:28:00+00:00,33,95,16253,332.16,332.2,332.03,332.2,378,TSM
2026-03-31 17:28:00+00:00,33,95,10996,329.15,329.58,329.03,329.15,1487,MU
2026-03-31 17:29:00+00:00,33,95,10996,329.0,329.0,328.24,328.35,684,MU
2026-03-31 17:29:00+00:00,33,95,16253,332.12,332.12,331.86,332.0,1020,TSM
2026-03-31 17:30:00+00:00,33,95,16253,332.1,332.58,332.05,332.1,1268,TSM
2026-03-31 17:30:00+00:00,33,95,10996,328.26,329.0,328.25,328.48,1841,MU
2026-03-31 17:31:00+00:00,33,95,16253,332.15,332.97,332.15,332.97,589,TSM
2026-03-31 17:31:00+00:00,33,95,10996,328.92,329.615,328.88,329.615,430,MU
2026-03-31 17:32:00+00:00,33,95,10996,329.52,329.69,328.275,328.275,3236,MU
2026-03-31 17:32:00+00:00,33,95,16253,332.85,333.23,332.59,332.59,1218,TSM
2026-03-31 17:33:00+00:00,33,95,10996,328.285,328.78,328.285,328.705,540,MU
2026-03-31 17:33:00+00:00,33,95,16253,332.67,333.0,332.67,333.0,401,TSM
2026-03-31 17:34:00+00:00,33,95,16253,332.96,333.1,332.69,333.04,571,TSM
2026-03-31 17:34:00+00:00,33,95,10996,328.645,328.76,328.335,328.62,785,MU
2026-03-31 17:35:00+00:00,33,95,16253,333.22,333.27,333.02,333.025,1043,TSM
2026-03-31 17:35:00+00:00,33,95,10996,328.62,329.73,328.62,329.39,673,MU
2026-03-31 17:36:00+00:00,33,95,10996,329.47,329.47,327.705,328.0,2624,MU
2026-03-31 17:36:00+00:00,33,95,16253,333.06,333.15,331.87,332.19,3003,TSM
2026-03-31 17:37:00+00:00,33,95,10996,327.98,328.06,327.09,327.09,1795,MU
2026-03-31 17:37:00+00:00,33,95,16253,332.465,332.65,331.74,331.74,1423,TSM
2026-03-31 17:38:00+00:00,33,95,16253,331.85,331.86,331.32,331.55,1714,TSM
2026-03-31 17:38:00+00:00,33,95,10996,327.41,327.62,327.03,327.365,1412,MU
2026-03-31 17:39:00+00:00,33,95,16253,331.66,332.19,331.47,332.19,3458,TSM
2026-03-31 17:39:00+00:00,33,95,10996,327.4,328.595,327.4,328.32,2726,MU
2026-03-31 17:40:00+00:00,33,95,16253,332.2,332.705,331.99,332.135,2986,TSM
2026-03-31 17:40:00+00:00,33,95,10996,328.3,329.1,328.18,328.435,1858,MU
2026-03-31 17:41:00+00:00,33,95,16253,332.04,332.04,331.53,331.69,1766,TSM
2026-03-31 17:41:00+00:00,33,95,10996,328.125,328.8,328.125,328.565,473,MU
2026-03-31 17:42:00+00:00,33,95,10996,328.63,328.69,327.69,328.0,630,MU
2026-03-31 17:42:00+00:00,33,95,16253,331.61,331.61,331.16,331.25,830,TSM
2026-03-31 17:43:00+00:00,33,95,16253,331.45,331.65,331.45,331.53,1089,TSM
2026-03-31 17:43:00+00:00,33,95,10996,328.14,328.305,327.88,327.88,1171,MU
2026-03-31 17:44:00+00:00,33,95,16253,331.54,331.99,331.245,331.99,1070,TSM
2026-03-31 17:44:00+00:00,33,95,10996,327.88,328.155,327.645,328.155,1083,MU
2026-03-31 17:45:00+00:00,33,95,16253,331.92,331.99,331.745,331.96,284,TSM
2026-03-31 17:45:00+00:00,33,95,10996,328.12,328.26,327.9,327.93,823,MU
2026-03-31 17:46:00+00:00,33,95,10996,328.05,328.13,327.34,327.34,1312,MU
2026-03-31 17:46:00+00:00,33,95,16253,332.06,332.06,331.75,331.75,324,TSM
2026-03-31 17:47:00+00:00,33,95,10996,327.415,328.26,327.38,327.55,1805,MU
2026-03-31 17:47:00+00:00,33,95,16253,331.74,332.3,331.74,332.26,889,TSM
2026-03-31 17:48:00+00:00,33,95,16253,332.14,332.14,331.99,332.125,176,TSM
2026-03-31 17:48:00+00:00,33,95,10996,327.49,327.755,327.37,327.49,2241,MU
2026-03-31 17:49:00+00:00,33,95,16253,331.99,332.27,331.97,332.185,529,TSM
2026-03-31 17:49:00+00:00,33,95,10996,327.64,327.64,327.29,327.58,1841,MU
2026-03-31 17:50:00+00:00,33,95,16253,332.285,332.36,332.11,332.225,602,TSM
2026-03-31 17:50:00+00:00,33,95,10996,327.54,327.61,326.7,326.7,3762,MU
2026-03-31 17:51:00+00:00,33,95,16253,332.53,332.71,332.4,332.425,469,TSM
2026-03-31 17:51:00+00:00,33,95,10996,326.73,327.28,326.73,327.11,1320,MU
2026-03-31 17:52:00+00:00,33,95,16253,332.41,332.73,332.31,332.67,628,TSM
2026-03-31 17:52:00+00:00,33,95,10996,327.08,327.11,326.57,326.995,3109,MU
2026-03-31 17:53:00+00:00,33,95,10996,326.79,327.06,326.63,326.81,1156,MU
2026-03-31 17:53:00+00:00,33,95,16253,332.59,332.68,332.335,332.335,1215,TSM
2026-03-31 17:54:00+00:00,33,95,10996,326.83,326.9,326.3,326.62,2888,MU
2026-03-31 17:54:00+00:00,33,95,16253,332.38,332.41,332.28,332.39,392,TSM
2026-03-31 17:55:00+00:00,33,95,16253,332.33,332.39,332.04,332.13,799,TSM
2026-03-31 17:55:00+00:00,33,95,10996,326.61,326.75,325.94,326.1,3942,MU
2026-03-31 17:56:00+00:00,33,95,10996,326.11,326.11,325.35,325.35,3806,MU
2026-03-31 17:56:00+00:00,33,95,16253,332.15,332.15,331.72,331.72,1692,TSM
2026-03-31 17:57:00+00:00,33,95,16253,331.75,331.97,331.62,331.93,1201,TSM
2026-03-31 17:57:00+00:00,33,95,10996,325.3,325.485,325.12,325.15,2670,MU
2026-03-31 17:58:00+00:00,33,95,16253,331.99,332.2,331.935,332.19,1779,TSM
2026-03-31 17:58:00+00:00,33,95,10996,325.135,325.19,324.7,324.96,2727,MU
2026-03-31 17:59:00+00:00,33,95,16253,332.04,332.15,331.95,332.15,523,TSM
2026-03-31 17:59:00+00:00,33,95,10996,324.86,324.87,324.44,324.625,2075,MU
2026-03-31 18:00:00+00:00,33,95,16253,332.15,332.63,332.03,332.5,495,TSM
2026-03-31 18:00:00+00:00,33,95,10996,324.76,324.98,323.86,324.845,2995,MU
2026-03-31 18:01:00+00:00,33,95,16253,332.45,333.12,332.44,332.91,1098,TSM
2026-03-31 18:01:00+00:00,33,95,10996,324.715,325.48,324.63,325.45,3418,MU
2026-03-31 18:02:00+00:00,33,95,10996,325.45,326.385,325.365,325.95,2666,MU
2026-03-31 18:02:00+00:00,33,95,16253,333.0,333.38,333.0,333.21,882,TSM
2026-03-31 18:03:00+00:00,33,95,10996,325.84,326.26,325.78,326.23,1775,MU
2026-03-31 18:03:00+00:00,33,95,16253,333.17,333.17,332.94,333.07,1068,TSM
2026-03-31 18:04:00+00:00,33,95,10996,326.36,326.425,324.58,324.87,3009,MU
2026-03-31 18:04:00+00:00,33,95,16253,333.1,333.1,332.64,332.69,961,TSM
2026-03-31 18:05:00+00:00,33,95,10996,324.87,325.68,324.78,325.68,6300,MU
2026-03-31 18:05:00+00:00,33,95,16253,332.82,333.15,332.82,333.0,1925,TSM
2026-03-31 18:06:00+00:00,33,95,16253,333.12,333.15,332.85,332.89,1008,TSM
2026-03-31 18:06:00+00:00,33,95,10996,325.76,326.08,325.41,326.065,2697,MU
2026-03-31 18:07:00+00:00,33,95,10996,326.02,326.785,325.83,326.5,3257,MU
2026-03-31 18:07:00+00:00,33,95,16253,333.04,333.31,333.04,333.28,533,TSM
2026-03-31 18:08:00+00:00,33,95,10996,326.4,326.445,325.57,325.58,4057,MU
2026-03-31 18:08:00+00:00,33,95,16253,333.25,333.25,332.92,333.06,838,TSM
2026-03-31 18:09:00+00:00,33,95,16253,333.095,333.29,332.92,333.08,2875,TSM
2026-03-31 18:09:00+00:00,33,95,10996,325.51,326.3,325.51,326.26,2148,MU
2026-03-31 18:10:00+00:00,33,95,16253,332.92,333.13,332.92,332.94,519,TSM
2026-03-31 18:10:00+00:00,33,95,10996,326.155,326.33,325.75,325.86,1685,MU
2026-03-31 18:11:00+00:00,33,95,10996,325.91,325.91,325.31,325.575,1060,MU
2026-03-31 18:11:00+00:00,33,95,16253,332.82,332.92,332.6,332.91,525,TSM
2026-03-31 18:12:00+00:00,33,95,16253,332.98,333.09,332.87,333.01,653,TSM
2026-03-31 18:12:00+00:00,33,95,10996,325.63,325.63,325.195,325.4,2000,MU
2026-03-31 18:13:00+00:00,33,95,10996,325.405,326.19,325.25,326.19,1933,MU
2026-03-31 18:13:00+00:00,33,95,16253,333.07,333.12,332.88,333.09,609,TSM
2026-03-31 18:14:00+00:00,33,95,16253,333.1,333.45,333.1,333.45,629,TSM
2026-03-31 18:14:00+00:00,33,95,10996,326.44,326.83,326.38,326.75,753,MU
2026-03-31 18:15:00+00:00,33,95,16253,333.31,333.71,333.31,333.66,547,TSM
2026-03-31 18:15:00+00:00,33,95,10996,326.76,326.96,326.62,326.96,1190,MU
2026-03-31 18:16:00+00:00,33,95,16253,333.61,334.02,333.61,333.97,528,TSM
2026-03-31 18:16:00+00:00,33,95,10996,326.86,328.09,326.79,328.09,2161,MU
2026-03-31 18:17:00+00:00,33,95,10996,328.05,328.28,327.82,328.025,2358,MU
2026-03-31 18:17:00+00:00,33,95,16253,334.0,334.07,333.79,333.79,892,TSM
2026-03-31 18:18:00+00:00,33,95,10996,328.11,328.43,327.53,327.54,2105,MU
2026-03-31 18:18:00+00:00,33,95,16253,333.915,333.915,333.66,333.66,112,TSM
2026-03-31 18:19:00+00:00,33,95,16253,333.66,333.71,333.44,333.51,660,TSM
2026-03-31 18:19:00+00:00,33,95,10996,327.615,327.63,327.13,327.46,1994,MU
2026-03-31 18:20:00+00:00,33,95,16253,333.58,333.58,333.39,333.39,229,TSM
2026-03-31 18:20:00+00:00,33,95,10996,327.56,327.81,327.3,327.55,341,MU
2026-03-31 18:21:00+00:00,33,95,16253,333.33,333.45,333.23,333.23,1245,TSM
2026-03-31 18:21:00+00:00,33,95,10996,327.64,327.77,326.98,327.08,1355,MU
2026-03-31 18:22:00+00:00,33,95,16253,333.255,333.59,333.17,333.39,993,TSM
2026-03-31 18:22:00+00:00,33,95,10996,327.07,327.62,327.01,327.62,874,MU
2026-03-31 18:23:00+00:00,33,95,10996,327.555,327.65,327.35,327.39,782,MU
2026-03-31 18:23:00+00:00,33,95,16253,333.46,333.52,333.43,333.5,512,TSM
2026-03-31 18:24:00+00:00,33,95,10996,327.43,327.49,326.98,326.98,984,MU
2026-03-31 18:24:00+00:00,33,95,16253,333.46,333.645,333.27,333.295,1366,TSM
2026-03-31 18:25:00+00:00,33,95,10996,327.01,327.2,326.99,327.06,861,MU
2026-03-31 18:25:00+00:00,33,95,16253,333.3,333.37,333.2,333.24,469,TSM
2026-03-31 18:26:00+00:00,33,95,16253,333.14,333.29,333.0,333.15,872,TSM
2026-03-31 18:26:00+00:00,33,95,10996,327.15,327.2,326.75,327.15,2893,MU
2026-03-31 18:27:00+00:00,33,95,10996,327.12,327.6,327.12,327.59,1368,MU
2026-03-31 18:27:00+00:00,33,95,16253,333.19,333.55,333.19,333.55,784,TSM
2026-03-31 18:28:00+00:00,33,95,10996,327.65,328.2,327.55,327.55,1661,MU
2026-03-31 18:28:00+00:00,33,95,16253,333.6,334.0,333.55,333.55,1997,TSM
2026-03-31 18:29:00+00:00,33,95,16253,333.525,333.685,333.5,333.63,791,TSM
